# event# KE_neutrino(MeV) cos(theta_e+)_wrt_neutrino_momentum_direction KE_e+(MeV) cos(theta_neutron)_wrt_neutrino_momentum_direction KE_neutron(MeV)
      4752  6.552   -0.6477674614     4.687004839    0.9291307128    0.0604491615
      4753  6.553    0.7614849806     4.738823658    0.6051489633  0.009630342196
      4754  6.554   -0.1788108251     4.705776798    0.8258969675   0.04367720179
      4755  6.555   -0.4217571728     4.698035486    0.8807478938   0.05241851393
      4756  6.556  0.005650167819     4.714395319    0.7820964866   0.03705868095
      4757  6.557   -0.8553296742     4.684488676    0.9715046791    0.0679653244
      4758  6.558   -0.2483860413     4.707213377    0.8418947824    0.0462406234
      4759  6.559    0.5539119598     4.737238905     0.644507058   0.01721509533
      4760   6.56   -0.6843581609     4.693531589    0.9367150782   0.06192241072
      4761  6.561   -0.5286286841     4.700092164    0.9038991926   0.05636183573
      4762  6.562   -0.3908890733     4.706021637    0.8739061148    0.0514323629
      4763  6.563   -0.9505001386     4.686951644    0.9903400381   0.07150235561
      4764  6.564    0.9780519633     4.757722537    0.7956647439   0.00173146325
      4765  6.565   -0.6410586853     4.699979942    0.9276875758   0.06047405833
      4766  6.566    0.1350893653     4.728962374    0.7501386806   0.03249162552
      4767  6.567  0.009070006665     4.725382676    0.7811382663   0.03707132404
      4768  6.568   -0.8369230567     4.695895107    0.9678040779   0.06755889302
      4769  6.569    0.1243066192     4.731538402    0.7527822462   0.03291559841
      4770   6.57    -0.890446763     4.695932223    0.9784858909   0.06952177662
      4771  6.571   -0.2564273328      4.71972059    0.8436314066    0.0467334101
      4772  6.572    0.4978370718     4.748116645    0.6579545732   0.01933735525
      4773  6.573    0.5313918414     4.750336955    0.6496197306   0.01811704482
      4774  6.574    0.6114461264     4.754260843    0.6306618695   0.01519315705
      4775  6.575   -0.5744354692     4.712175289    0.9136130943   0.05827871053
      4776  6.576    0.9199281279     4.767579324      0.64591351  0.003874676002
      4777  6.577  -0.06158451363     4.732691938    0.7980504652   0.03976206193
      4778  6.578    0.6915085553     4.761178685    0.6140994435   0.01227531513
      4779  6.579   -0.6951938439     4.711743992    0.9389061185   0.06271000793
      4780   6.58     0.872631622     4.769832874    0.6133445494  0.005621126489
      4781  6.581    -0.163406082     4.732939121    0.8220707373   0.04351487895
      4782  6.582    0.4343233793     4.755726168    0.6737786121   0.02172783228
      4783  6.583     0.720081165     4.767210152    0.6091699556   0.01124384846
      4784  6.584    0.5323864697     4.761308636    0.6490993795   0.01814536415
      4785  6.585   -0.1234068903     4.738335648     0.812648673    0.0421183517
      4786  6.586   -0.8055928992     4.714613816    0.9614661353   0.06684018358
      4787  6.587    0.3619478052     4.758036505    0.6922080367    0.0244174954
      4788  6.588     0.844620245     4.776785805    0.6053194741   0.00666819497
      4789  6.589    0.1983120879     4.754025612    0.7339334566   0.03042838772
      4790   6.59   -0.7114557633     4.721924124    0.9422364665    0.0635298758
      4791  6.591    0.3874943396     4.762942185    0.6855734983   0.02351181481
      4792  6.592   -0.8099392778      4.72032206    0.9623347798   0.06713193955
      4793  6.593    0.5022657113     4.769146942    0.6563466627   0.01930705809
      4794  6.594   -0.8084796411     4.722329756    0.9620366107    0.0671242443
      4795  6.595   -0.6093639885     4.730516273    0.9209303199   0.05993772729
      4796  6.596    0.9889774383     4.790119073    0.8698734182  0.001334926748
      4797  6.597     0.282605221     4.765039798    0.7123674125   0.02741420166
      4798  6.598    0.8125942955     4.785580189    0.6016051175  0.007873810804
      4799  6.599     0.231006097     4.765125558    0.7254924523    0.0293284416
      4800    6.6   -0.3800988006     4.743755428    0.8712868046   0.05169857241
      4801  6.601    0.7491036984      4.78622103    0.6046230401    0.0102329705
      4802  6.602     0.607967705     4.781995132    0.6306522156   0.01545886789
      4803  6.603  -0.03299822984     4.759393457    0.7909103187   0.03906054335
      4804  6.604    0.7758073285     4.790201525    0.6020623838  0.009252474879
      4805  6.605   -0.7049363186     4.736840859    0.9408524879   0.06361314132
      4806  6.606   -0.5735508157     4.742598797    0.9133050888   0.05885520324
      4807  6.607   -0.5007926067     4.746230422    0.8976996987   0.05622357781
      4808  6.608   -0.4851795849      4.74778112    0.8943136027   0.05567287961
      4809  6.609    0.8347022682     4.797375865    0.6028652325  0.007078135271
      4810   6.61    0.7911138437     4.796753311    0.6010819224  0.008700689335
      4811  6.611   -0.2818506765     4.758160637    0.8491281015   0.04829336308
      4812  6.612   -0.4739656113     4.752116384    0.8918578188   0.05533761605
      4813  6.613    0.9476360609     4.805574921    0.6870863624  0.002879079313
      4814  6.614    -0.914059775     4.738039714    0.9831319177   0.07141428646
      4815  6.615    0.6060926374     4.794861057    0.6307141947   0.01559294341
      4816  6.616    0.2554282029     4.782863279    0.7189943685   0.02859072083
      4817  6.617   -0.1579907681     4.768612994    0.8204836977   0.04384100623
      4818  6.618    0.3127648113     4.786965953    0.7042663723   0.02648804732
      4819  6.619  -0.05917365756     4.774221199    0.7970351894   0.04023280065
      4820   6.62    0.3951591677     4.792002283    0.6830212252   0.02345171696
      4821  6.621   -0.5010129046     4.759959102    0.8976827529   0.05649489787
      4822  6.622     0.485771921     4.797351656    0.6598143392    0.0201023437
      4823  6.623   -0.3062528325     4.769070315    0.8545802992   0.04938368516
      4824  6.624    0.4746948755     4.798926802    0.6625750817    0.0205271982
      4825  6.625     0.570303875     4.803478086    0.6388378682   0.01697591416
      4826  6.626    0.8076321185     4.813328271    0.6003044029  0.008125728549
      4827  6.627   -0.2714172774     4.774287076    0.8466346954   0.04816692418
      4828  6.628    0.6817162847     4.810618081     0.614287737   0.01283591915
      4829  6.629   -0.2974129594     4.775297335    0.8525357473   0.04915666527
      4830   6.63   -0.8316383194     4.756669678    0.9666555983   0.06878432223
      4831  6.631    0.6014758609     4.810608806    0.6313301821   0.01584519428
      4832  6.632   -0.6227604463     4.766279312    0.9236275946   0.06117468813
      4833  6.633    0.6873947782     4.815810249    0.6130576233   0.01264375109
      4834  6.634    0.2844601916     4.801773639    0.7112581707   0.02768036095
      4835  6.635    0.1930172336     4.799363794    0.7345775502   0.03109020566
      4836  6.636   -0.3123026905     4.781633264    0.8558603783   0.04982073649
      4837  6.637    -0.747544881     4.766593604    0.9495498371   0.06586039565
      4838  6.638    -0.285995523     4.784572148    0.8498781074   0.04888185189
      4839  6.639   0.07688050205     4.799004274     0.763632293   0.03544972587
      4840   6.64   -0.8676091423     4.765120515    0.9738647056   0.07033348461
      4841  6.641    0.1068035713     4.802093701    0.7561695342   0.03436029874
      4842  6.642    0.3425262552     4.811867978    0.6961652606   0.02558602166
      4843  6.643   -0.6133043189     4.777403456    0.9215960618    0.0610505441
      4844  6.644   -0.5327563863     4.781353657    0.9044275776   0.05810034293
      4845  6.645  -0.02792740287     4.801034983    0.7892309284   0.03941901704
      4846  6.646    0.2463247217     4.812240692    0.7208332838   0.02921330829
      4847  6.647    0.6176440786     4.827134682    0.6271835336   0.01531931795
      4848  6.648   -0.8450696897     4.773762104    0.9693348351   0.06969189604
      4849  6.649    0.1520730103     4.811692122     0.744717475   0.03276187844
      4850   6.65   -0.9923682301     4.770299058    0.9985114869   0.07515494187
      4851  6.651    0.6291425428     4.831547506     0.624493622   0.01490649352
      4852  6.652    0.4275882398     4.824972763    0.6740170088   0.02248123732
      4853  6.653   -0.7423166521     4.782435273    0.9484420811   0.06601872669
      4854  6.654    0.3351621456     4.823491735    0.6978460939   0.02596226467
      4855  6.655   -0.1702746232     4.805600482     0.823029092   0.04485351835
      4856  6.656    0.8097590501     4.843335151    0.5991038408  0.008118848685
      4857  6.657   -0.4223688296     4.798196814    0.8803205328   0.05425718614
      4858  6.658    0.0121153919     4.815361301    0.7793450113   0.03809269926
      4859  6.659    0.9570342852     4.851900427    0.7075274333  0.002553573049
      4860   6.66     0.680215864     4.842431823    0.6135594953   0.01302217677
      4861  6.661 -0.001239029225     4.817824327    0.7825718116    0.0386296731
      4862  6.662   -0.1273222803     4.814099944     0.812854271   0.04335405596
      4863  6.663  -0.08244391531     4.816762338    0.8021648526   0.04169166161
      4864  6.664   -0.6848868588     4.795321915    0.9365393704   0.06413208501
      4865  6.665    0.8545885095     4.854011739     0.603838683  0.006442260698
      4866  6.666   -0.1251820042     4.818122789    0.8123106617   0.04333121145
      4867  6.667     -0.86184865     4.791700125    0.9726812368   0.07075387523
      4868  6.668   -0.1426177509     4.819442005    0.8164142725   0.04401199516
      4869  6.669   -0.9210454994     4.791461629    0.9844790148   0.07299237068
      4870   6.67   -0.2922801357     4.815817309    0.8510841698   0.04963669062
      4871  6.671    0.3240327965     4.839928339    0.7004156376   0.02652566072
      4872  6.672   -0.7725082194     4.799897198    0.9545898578   0.06755680248
      4873  6.673    0.2946426608     4.840802879     0.707971851    0.0276511212
      4874  6.674    -0.202136619     4.823125246    0.8303077367   0.04632875426
      4875  6.675  -0.08813783946     4.828383791    0.8034091212   0.04207020861
      4876  6.676   -0.7209504973     4.805724879    0.9439876459   0.06572912113
      4877  6.677   -0.8823552332      4.80070403    0.9767752521   0.07174997027
      4878  6.678    0.1536525222     4.840439053    0.7439136891   0.03301494721
      4879  6.679    0.2974973475     4.846856734    0.7071324483   0.02759726558
      4880   6.68   -0.2400097121     4.827612959     0.839034046   0.04784104067
      4881  6.681    0.6577185253     4.862491009     0.617445501    0.0139629914
      4882  6.682    0.4191400912     4.854433742    0.6755766968   0.02302025799
      4883  6.683   -0.5513295135     4.818904563    0.9082566601   0.05954943749
      4884  6.684   -0.3568364792     4.827166462    0.8655833704   0.05228753771
      4885  6.685   -0.9679339812     4.805330261    0.9937218443   0.07512373931
      4886  6.686     0.173003973     4.849084076    0.7389049206   0.03236992421
      4887  6.687   -0.4085785919     4.828173731     0.877106445   0.05428026887
      4888  6.688    0.3770592459     4.858792389    0.6863622613   0.02466161078
      4889  6.689     0.300260575     4.856871744    0.7062471949   0.02758225562
      4890   6.69     0.429177558     4.862755578    0.6728162596   0.02269842192
      4891  6.691    0.5604239805     4.868740387    0.6395234828   0.01771361343
      4892  6.692    0.8697363497     4.881540881    0.6068927941  0.005913118935
      4893  6.693    0.9289512434     4.884806107    0.6504847738  0.003647892909
      4894  6.694   -0.4015663681     4.835312107    0.8755113813    0.0541418935
      4895  6.695   -0.3170855646     4.839473034    0.8565496964   0.05098096623
      4896  6.696   -0.7008582773     4.826041966    0.9397766428   0.06541203411
      4897  6.697   -0.2378584198     4.844426041    0.8384086765   0.04802795878
      4898  6.698    0.4683395741     4.872189176    0.6625490652   0.02126482429
      4899  6.699   -0.5613458785     4.834213448    0.9103411805   0.06024055239
      4900    6.7   -0.6113506965      4.83331503    0.9209899009   0.06213897015
      4901  6.701    0.6335094348     4.881477303    0.6220859749   0.01497669709
      4902  6.702   -0.9367641932     4.823073288    0.9875721507   0.07438071156
      4903  6.703   -0.1707385527     4.852869249    0.8227285294   0.04558475075
      4904  6.704    0.1638938813     4.866547413    0.7409595669    0.0329065871
      4905  6.705    0.9595747343     4.897973024    0.7122595428  0.002480975646
      4906  6.706    0.6423642742     4.886792951    0.6199899157   0.01466104893
      4907  6.707   -0.8169336938     4.832444429    0.9635731053   0.07000957083
      4908  6.708    0.3392539183     4.877189416    0.6958069834   0.02626458389
      4909  6.709   -0.9200177747     4.830529575    0.9842500776   0.07392442478
      4910   6.71    0.9652072191     4.903187501    0.7304747436  0.002266499375
      4911  6.711     0.992055981     4.905222302    0.8951045278  0.001231698175
      4912  6.712   -0.9591033896     4.831989695    0.9919772734   0.07546430523
      4913  6.713 -0.008239744697     4.868894542    0.7837073159   0.03955945782
      4914  6.714   -0.3013882646     4.858749039    0.8528573799   0.05070496055
      4915  6.715   -0.9876383739     4.833843732    0.9975815973   0.07661026758
      4916  6.716    0.1767778173     4.878910757    0.7375186825    0.0325432427
      4917  6.717   -0.3020239826      4.86167509    0.8529819853   0.05077891047
      4918  6.718    0.5982265263     4.897040605    0.6297178804   0.01641339504
      4919  6.719    0.8592356634     4.908090361    0.6024981732  0.006363639454
      4920   6.72   -0.1326102638     4.871065955    0.8135812669   0.04438804516
      4921  6.721   -0.5861051832     4.854839683     0.915551128   0.06161431655
      4922  6.722   -0.5093450225     4.858725952    0.8990355173   0.05872804776
      4923  6.723   -0.1431507254     4.873620888     0.816052286   0.04483311191
      4924  6.724   -0.5561407399     4.858914009    0.9091281115   0.06053999067
      4925  6.725  -0.08631423302     4.877759184    0.8024885865   0.04269481635
      4926  6.726   -0.8430432174     4.850020013     0.968828322   0.07143398731
      4927  6.727    -0.665369818     4.857715443    0.9322893778   0.06473855673
      4928  6.728    0.9712260664     4.921412873    0.7532944758  0.002041126547
      4929  6.729   -0.8753735125     4.851728102    0.9753279012   0.07272589787
      4930   6.73    0.4166649892     4.901980662    0.6752461643   0.02347333796
      4931  6.731   -0.6310778446     4.862930993    0.9250621563   0.06352300655
      4932  6.732    -0.727685078     4.860246961    0.9452512274   0.06720703927
      4933  6.733    0.2807529066     4.899726449    0.7105565415   0.02872755055
      4934  6.734  -0.04133373918     4.888355636     0.791543646   0.04109836362
      4935  6.735    0.4996395172     4.910144158    0.6537018946    0.0203098424
      4936  6.736  -0.01628366206     4.891288904    0.7854243371   0.04016509637
      4937  6.737    0.3751123506     4.907325325    0.6859374364   0.02512867495
      4938  6.738   -0.1091539068     4.889703057    0.8078341353   0.04375094321
      4939  6.739    0.2878123531     4.905942895     0.708627736   0.02851110451
      4940   6.74   -0.3715155348     4.881637071    0.8685413641   0.05381692887
      4941  6.741   -0.3189265304     4.884629119    0.8566676687   0.05182488114
      4942  6.742    0.9615915385     4.935032436    0.7164179492  0.002421563659
      4943  6.743     0.492629827     4.917821177     0.655315547   0.02063282349
      4944  6.744   -0.8903530729     4.865801267    0.9783135403    0.0736527326
      4945  6.745   -0.1834096443     4.893753909    0.8253539652   0.04670009115
      4946  6.746    0.2742050546     4.912353071     0.712040535   0.02910092946
      4947  6.747    0.4411520534      4.91980079    0.6685313359   0.02265321034
      4948  6.748    0.9578409879     4.940883104    0.7047206318   0.00257089637
      4949  6.749   -0.8465039758     4.872348285    0.9694984241   0.07210571451
      4950   6.75   -0.8345245798     4.873780616    0.9670760862   0.07167338369
      4951  6.751   0.02939793048     4.907853168    0.7740386821    0.0386008322
      4952  6.752   -0.4964310001     4.888641332    0.8960949437   0.05881266766
      4953  6.753    0.7626537015     4.938260996    0.5975988104   0.01019300428
      4954  6.754   -0.7453533169     4.881087422    0.9488528718   0.06836657773
      4955  6.755    0.3948099446     4.925944263     0.680452512   0.02450973718
      4956  6.756    0.6294016712     4.936057236     0.621450662   0.01539676401
      4957  6.757  -0.04449611856     4.910925619    0.7920767209   0.04152838124
      4958  6.758    0.1752603371     4.920407038    0.7373120567   0.03304696234
      4959  6.759   -0.4077438521      4.89891106    0.8765283508   0.05554293972
      4960   6.76    0.5359288831     4.936395317    0.6439073192   0.01905868273
      4961  6.761     0.517411896     4.936668026    0.6485723095   0.01978597371
      4962  6.762   -0.3515478997     4.904018138    0.8639198591   0.05343586212
      4963  6.763   -0.3200896373     4.906211821     0.856790582    0.0522421787
      4964  6.764    0.3254980189     4.932177716     0.698397667   0.02727628417
      4965  6.765   0.01044770144     4.920944192    0.7785560374   0.03950980846
      4966  6.766  -0.03315042844     4.920243499    0.7892245579   0.04121050106
      4967  6.767  -0.02429052582     4.921573209    0.7870528271   0.04088079144
      4968  6.768    0.9022840117     4.958690467      0.61980198  0.004763533289
      4969  6.769   -0.2658730494     4.914202517     0.844344956   0.05025148319
      4970   6.77    0.3506869376      4.93910672    0.6917102747   0.02634728013
      4971  6.771    0.1514193011     4.932341572    0.7432044673   0.03411242819
      4972  6.772    0.6622640267     4.953267228    0.6137762284   0.01418677221
      4973  6.773    0.6156253535     4.952435967    0.6241496033    0.0160180335
      4974  6.774    0.9468966457     4.966438188    0.6763306284  0.003015811864
      4975  6.775   -0.2985871639     4.918839278    0.8518110475   0.05161472192
      4976  6.776   -0.9235362811     4.895755673     0.984908547   0.07569832723
      4977  6.777     0.273595714     4.943038311    0.7116985254   0.02941568942
      4978  6.778    0.5573771172      4.95512731    0.6380994834   0.01832668996
      4979  6.779   -0.7497384506     4.905359645    0.9497061991   0.06909435495
      4980   6.78    0.7682001893     4.965395903    0.5960663494   0.01005809739
      4981  6.781   -0.4384002835     4.919326952    0.8832159768   0.05712704815
      4982  6.782    0.1375590037     4.942680041    0.7465771288   0.03477395852
      4983  6.783    0.4455141197     4.955710997    0.6666513876   0.02274300305
      4984  6.784  0.005728772376      4.93951731    0.7795104595   0.03993669024
      4985  6.785   -0.4633149705      4.92228829    0.8886922781   0.05816571005
      4986  6.786    0.8697463633     4.975382999    0.6024917759  0.006071000892
      4987  6.787   -0.5503520467      4.92088162    0.9076388378   0.06157237969
      4988  6.788     0.234218549     4.952393134      0.72173274   0.03106086622
      4989  6.789    0.9276187094     4.980665436    0.6434821326  0.003788563508
      4990   6.79    0.2074619224     4.953325623     0.728604266   0.03212837676
      4991  6.791    0.1702877018     4.952860015    0.7381232991   0.03359398471
      4992  6.792   -0.8098305683     4.915746642    0.9620027073   0.07170735797
      4993  6.793   -0.1715317504     4.941484522    0.8221655846   0.04696947771
      4994  6.794    0.3069988489     4.961188879    0.7027166053   0.02826512107
      4995  6.795   -0.8785590488     4.916022466    0.9759038029   0.07443153394
      4996  6.796    0.1664984268     4.957657593    0.7390227967   0.03379640741
      4997  6.797   -0.9175004773     4.916470393     0.983694071   0.07598360706
      4998  6.798  -0.08976673521     4.949602257    0.8026272097   0.04385174263
      4999  6.799   -0.5286543868     4.933484522    0.9028998456   0.06096947762
      5000    6.8    0.8722870639     4.989459969    0.6027092492  0.005994031427
      5001  6.801   -0.4047173336     4.940267118    0.8756281346    0.0561868825
      5002  6.802   -0.6777006178      4.93063581    0.9346701183      0.06681819
      5003  6.803    0.9962779097     4.997381237    0.9429332753  0.001072763341
      5004  6.804  -0.06732272496     4.956396461    0.7971488561    0.0430575395
      5005  6.805    0.6009529028     4.983695128    0.6267601051    0.0167588721
      5006  6.806   -0.9647003156     4.923421515    0.9930538032   0.07803248454
      5007  6.807  -0.09680212708     4.958199275    0.8042372437   0.04425472547
      5008  6.808    0.2558653196      4.97304684    0.7158165537   0.03040715977
      5009  6.809   -0.4394918261     4.946764339    0.8833177901   0.05768966129
      5010   6.81    -0.247855911     4.955237018    0.8398897422   0.05021698178
      5011  6.811   -0.2993317465     4.954205879    0.8517444135   0.05224812086
      5012  6.812   0.02494901326     4.967911826    0.7744557226   0.03954217448
      5013  6.813    0.7462510155     4.997423347    0.5974451666    0.0110306532
      5014  6.814    0.4768604683     4.987728366    0.6578319683   0.02172563352
      5015  6.815    0.7355145933     4.998989649    0.5989039582   0.01146435088
      5016  6.816    0.4601811161     4.989053658    0.6621378991   0.02240034171
      5017  6.817   -0.8624226777     4.938117751    0.9726334571   0.07433624875
      5018  6.818   -0.7581317541      4.94315383    0.9513605478   0.07030016974
      5019  6.819   -0.7833575439     4.943148184    0.9565471897   0.07130581593
      5020   6.82    0.2873814949     4.986177501    0.7074145487    0.0292764994
      5021  6.821   -0.5554916551      4.95399979    0.9086177555   0.06245420968
      5022  6.822     0.292840769     4.988375113    0.7059551289   0.02907888654
      5023  6.823   -0.4578815536     4.959782419    0.8873148402   0.05867158128
      5024  6.824   -0.9335978059      4.94217667    0.9868835068      0.07727733
      5025  6.825   -0.7338503324     4.950943097    0.9463249735    0.0695109027
      5026  6.826   -0.9342337758     4.944101972    0.9870089778   0.07735202757
      5027  6.827    0.0148577923     4.982322584    0.7767904436   0.04013141552
      5028  6.828  -0.09578433679     4.978939944    0.8037993836   0.04451405556
      5029  6.829    0.4481635746      5.00148363    0.6650144947   0.02297037034
      5030   6.83    0.0763048837     4.987715509    0.7614377252   0.03773849129
      5031  6.831  -0.08593045687     4.982286391    0.8013945491   0.04416760943
      5032  6.832     -0.90760059     4.950991987    0.9816944202   0.07646201271
      5033  6.833      0.19553767     4.995408209    0.7310593468   0.03304579128
      5034  6.834   -0.6774420165     4.961951912    0.9345318549   0.06750208793
      5035  6.835    -0.447416198     4.971967155    0.8849446996    0.0584868454
      5036  6.836    -0.516388149     4.970234617    0.9000828227    0.0612193831
      5037  6.837   -0.8371942034     4.958624116    0.9675054749   0.07382988445
      5038  6.838   -0.9528928697     4.955072292    0.9907080701   0.07838170819
      5039  6.839    0.2807958708     5.004738167     0.708831392   0.02971583345
      5040   6.84   -0.2994667063     4.982710963    0.8515865845    0.0527430373
      5041  6.841     0.458222074     5.013798649    0.6621312473   0.02265535123
      5042  6.842   -0.3480938938      4.98275572    0.8626613801   0.05469828019
      5043  6.843    0.1306379358     5.002719541    0.7475435185   0.03573445944
      5044  6.844    0.1093508056     5.002861058    0.7529343335   0.03659294211
      5045  6.845   -0.1749752765     4.992556298    0.8225573222   0.04789770211
      5046  6.846    0.9710496129     5.039362038    0.7460628513  0.002091962491
      5047  6.847   0.03137172479     5.002722176    0.7724740293   0.03973182421
      5048  6.848   -0.6505076298     4.976708284    0.9288183956   0.06674571587
      5049  6.849    0.7057210007      5.03167357    0.6027945204   0.01278042989
      5050   6.85    0.7336907829     5.033794719    0.5980123934   0.01165928058
      5051  6.851     0.979033188     5.044682584    0.7864488471  0.001771415555
      5052  6.852   -0.8181227176     4.974017452    0.9636058936     0.073436548
      5053  6.853   -0.5076896274     4.987243392    0.8981148878   0.06121060779
      5054  6.854   -0.7380600944     4.979125231    0.9471373277   0.07032876876
      5055  6.855   -0.2526413659     4.999316127     0.840680989   0.05113787272
      5056  6.856    0.9988683537     5.050483781    0.9807899472 0.0009702191086
      5057  6.857   -0.3839775426     4.996068197    0.8706781366   0.05638580251
      5058  6.858   -0.5317249312     4.991193252    0.9033300939    0.0622607481
      5059  6.859    0.1169161471     5.017988535    0.7508292336   0.03646546521
      5060   6.86  -0.09736268735     5.010419115    0.8038887095   0.04503488515
      5061  6.861   -0.2098136158     5.006922926    0.8306406746   0.04953107445
      5062  6.862    0.9868427147     5.055996172    0.8406862425  0.001457828131
      5063  6.863    0.5689961617     5.040103077    0.6331153799   0.01835092286
      5064  6.864    0.7580960523     5.048732094    0.5941719256   0.01072190606
      5065  6.865   -0.7713587144     4.988559292    0.9540002128    0.0718947076
      5066  6.866    0.7535399585     5.050541391    0.5946666573   0.01091260934
      5067  6.867   -0.6474021808     4.995423335    0.9281073209   0.06703066533
      5068  6.868   -0.1156486063     5.017573155    0.8082207758   0.04588084486
      5069  6.869   -0.1366800386     5.017717795    0.8132532981    0.0467362054
      5070   6.87    0.5194413792     5.045062156    0.6455595835   0.02039184382
      5071  6.871   -0.4998799134     5.005200166    0.8963309665   0.06125383437
      5072  6.872   -0.5432353653     5.004455707    0.9057738327   0.06299829308
      5073  6.873    -0.643088182     5.001465831     0.927176204   0.06698816927
      5074  6.874    0.5632886151     5.050809671    0.6342790566   0.01864432947
      5075  6.875    0.7493760749     5.059343149    0.5949043199   0.01111085076
      5076  6.876     0.363833914     5.044737522    0.6863587252   0.02671647782
      5077  6.877    0.2186947661      5.03987648    0.7244433168   0.03257752041
      5078  6.878   -0.2547219694     5.021855897      0.84100386   0.05159810303
      5079  6.879    0.8444185248     5.067193475     0.592486571  0.007260524775
      5080   6.88    0.3231546762     5.047060739    0.6970369201   0.02839326109
      5081  6.881   -0.3642616388     5.020422365    0.8660971917   0.05603163525
      5082  6.882   -0.7841219148     5.004659418      0.95659802   0.07279458213
      5083  6.883   0.06568851881     5.039646293    0.7634862681   0.03880770677
      5084  6.884  -0.01937688841     5.037209458    0.7846458544   0.04224454219
      5085  6.885   -0.1634380748     5.032404313    0.8194999293   0.04804968669
      5086  6.886    0.4839156391     5.059519417    0.6544549747   0.02193458291
      5087  6.887   -0.9327035961     5.003632159     0.986674103   0.07882184095
      5088  6.888    -0.632909934     5.016550267    0.9249716606   0.06690373319
      5089  6.889    0.7059789822     5.071528617    0.6014989047   0.01292538263
      5090   6.89    0.8560484946     5.078645653    0.5941073547  0.006808347193
      5091  6.891   -0.8303799392     5.011605837    0.9660514086   0.07484816323
      5092  6.892   -0.8945625909     5.010024679    0.9790360859   0.07742932074
      5093  6.893   -0.3883587387     5.031240455    0.8714684778   0.05721354459
      5094  6.894    0.9209588878     5.085293184    0.6299891077  0.004160815691
      5095  6.895   -0.9591499199     5.010377038    0.9919302138   0.08007696206
      5096  6.896   -0.7247065585     5.020707312    0.9442723474   0.07074668827
      5097  6.897      0.34703991      5.06487883    0.6904361377   0.02757516955
      5098  6.898     0.788819212      5.08387947    0.5901189626  0.009574529598
      5099  6.899    0.1036699004      5.05698716    0.7537015877   0.03746683968
      5100    6.9   -0.4735464551     5.034688469     0.890416369   0.06076553103
      5101  6.901    0.6674798857     5.081908124    0.6089047909   0.01454587638
      5102  6.902     0.987582319     5.096019788    0.8452690978  0.001434211774
      5103  6.903  0.005128967576      5.05694653    0.7783924384   0.04150746987
      5104  6.904    0.2570637213     5.068157659    0.7140374338   0.03129634079
      5105  6.905   -0.4732947601     5.039601864      0.89033849   0.06085213612
      5106  6.906   -0.9937670138     5.019712425    0.9987724845   0.08174157487
      5107  6.907   -0.9274238511     5.023338669    0.9856102224    0.0791153306
      5108  6.908   0.04726820067     5.063590574    0.7678286263    0.0398634257
      5109  6.909   -0.7270604745     5.033319212    0.9447351075   0.07113478798
      5110   6.91    0.3134356155     5.076396027    0.6991077487   0.02905797271
      5111  6.911   -0.4152281531     5.047827694    0.8774050715   0.05862630615
      5112  6.912   0.01860452164     5.066375633    0.7749479586   0.04107836748
      5113  6.913    0.5397192864     5.088618828    0.6393563368   0.01983517157
      5114  6.914    0.7917080158      5.09995333    0.5893614837  0.009500669735
      5115  6.915   -0.4617431751      5.04987455    0.8877399364   0.06057944963
      5116  6.916   -0.2574394508     5.059118953    0.8413743921   0.05233504743
      5117  6.917   -0.7522158492      5.04012583     0.949947815   0.07232817042
      5118  6.918    0.3465969567     5.085679043     0.690193549   0.02777495693
      5119  6.919   -0.4488935843     5.054317108    0.8848720157   0.06013689202
      5120   6.92     0.854844931     5.108538662    0.5925556896  0.006915338187
      5121  6.921   -0.4070178368     5.057973749    0.8755143947   0.05848025101
      5122  6.922    0.8407643489     5.109953927    0.5901921073  0.007500073132
      5123  6.923    0.9319936321      5.11471867    0.6422424083  0.003735330422
      5124  6.924   0.06621828722     5.080162112    0.7628846273   0.03929188768
      5125  6.925   0.01666444773     5.079127719    0.7752936589   0.04132628059
      5126  6.926   0.02045609895     5.080269411      0.77433795   0.04118458897
      5127  6.927   -0.9643942355      5.04134596    0.9929616803   0.08110803981
      5128  6.928    0.8051747661     5.114470702     0.588331625  0.008983298475
      5129  6.929   -0.4399518739     5.064488918    0.8828361193   0.05996508194
      5130   6.93    0.8445258164     5.118092508    0.5903555871  0.007361492369
      5131  6.931   -0.4349104627     5.066655593    0.8817031766   0.05979840675
      5132  6.932    0.4143628706     5.102342789     0.671926921   0.02511121102
      5133  6.933   -0.8467899263     5.051936028    0.9693398812   0.07651797235
      5134  6.934    0.7903722059     5.119842535    0.5887027603  0.009611464821
      5135  6.935   -0.9453126271     5.049909535    0.9891656499   0.08054446469
      5136  6.936   -0.8840776784      5.05335652    0.9768887706   0.07809748024
      5137  6.937   0.03345794603     5.091659043    0.7709715858   0.04079495682
      5138  6.938   -0.2694255291     5.080264602    0.8440121735   0.05318939834
      5139  6.939   -0.3055383801     5.079774752    0.8523538338   0.05467924789
      5140   6.94   -0.8280772041      5.05952345    0.9655188724   0.07593054956
      5141  6.941    0.7066834704     5.123354382    0.5997641131   0.01309961762
      5142  6.942  -0.08300670609     5.091821261    0.7996699922     0.045632739
      5143  6.943   -0.5802334431     5.072512031    0.9135183228   0.06594196922
      5144  6.944    0.3905026321     5.113264367     0.678059938   0.02618963263
      5145  6.945   -0.5683312854     5.074954688    0.9109411455   0.06549931154
